vn_id,staff_id,position_id,note
2205,4819,3,OP arrangement
2205,65,7,"OP ""Idol Kiss! Infinite☆"""
2205,1483,6,Insert song & ED lyrics
2205,3094,3,Insert song arrangement
2205,4743,3,OP composition
2205,5170,6,OP lyrics
2205,4208,6,OP movie
2224,7507,7,"OP ""ICECREAM LOVERS"""
2224,5632,2,
2224,3013,1,
2224,3094,3,
2229,4145,2,
2229,1055,1,
2229,212,7,"Theme song ""Kanjou"""
2229,8656,3,
2244,8453,6,"Animation, GUI, Cross-section view"
2244,8448,1,
2244,8449,1,Background
2244,8450,3,
2244,8450,4,Project Supervision
2244,8452,6,Graphic Assistant
2244,8451,6,Graphic
2244,3499,2,
2244,4613,3,
2294,1589,5,
2294,1589,1,
2294,1332,3,
2294,4190,2,
2294,3585,3,
2294,4178,1,
2294,4208,6,Demo and opening movie
2296,3465,1,
2296,3012,1,
2303,8374,2,
2303,1514,1,
2402,1585,1,
2402,1400,3,BGM
2402,4146,2,
2474,4147,2,
2474,459,3,
2474,9629,2,
2474,5841,3,Theme song
2474,10596,7,"Theme song ""Stay Hungry"""
2474,2449,2,
2474,13010,2,
2474,12996,2,
2474,1786,3,
2474,2239,1,
2474,4117,1,
2474,3864,2,
2853,7699,2,
2853,5551,3,
2853,12067,2,
2938,1063,2,
2938,1023,3,BGM
2938,2789,2,
2938,769,7,"OP ""Hoshikuzu no Kizuna"""
2938,2757,3,"BGM, OP & ED composition, arrangement"
2938,8136,6,"Planning, producer"
2938,363,7,"ED ""Tasogare Sora"""
2938,431,5,
2938,431,1,
2938,4163,6,"Promotion movie, OP movie"
2938,6294,2,
3296,1078,6,OP Movie
3296,9545,3,"OP, ED & BGM"
3296,14307,5,
3296,14307,1,
3373,6130,6,OP Movie
3373,6624,2,
3373,5585,6,OP Movie
3373,8929,7,"OP ""Ake ni Somare"""
3373,8929,6,OP Lyrics
3373,1483,7,"OP ""Ake ni Somare"""
3373,6206,1,
3373,5371,3,OP
3456,19501,1,Graphics
3456,19507,6,Animation director
3456,19499,6,Graphics chief
3456,6732,1,Graphics
3456,19504,1,Graphics
3456,19504,6,Debug
3456,2213,3,
3456,19497,4,
3456,8308,2,
3456,19505,1,Graphics
3456,19506,1,Graphics
3456,8309,1,
3456,19503,1,Graphics
3456,19502,1,Graphics
3770,15070,4,
3770,7154,3,"BGM, Insert song ""Tears of Hope"" composition, arrangement"
3770,5785,6,Special thanks
3770,5786,6,"Script, special thanks"
3770,1081,6,Scenario composition assistance
3770,5659,7,"Insert song ""Tears of Hope"""
3770,5787,1,Backgrounds
3770,5787,6,Movie production
3770,1577,5,
3770,1577,1,
3770,5774,7,"Insert song ""Close My Eyes"""
3770,690,3,"OP lyrics, True End ED composition, arrangement"
3770,690,7,"OP ""Asphodelus"", True End ED ""Shin'ai Naru Sekai he"""
3770,5739,3,"OP composition, arrangement"
3770,5646,6,Music production
3770,7153,3,"Insert song ""Close My Eyes"" composition, arrangement"
3770,7152,3,"BGM, OP arrangement"
3770,14985,1,Backgrounds
3770,3993,6,Scenario composition assistance
3770,5997,6,"Script, programming"
3770,538,2,
3770,538,6,Script
3770,18289,6,Testing
3770,4870,6,Scenario composition assistance
3770,536,2,
3770,536,6,Script
3770,5969,6,"Script, programming"
4098,4812,3,
4098,12299,2,
4098,12298,1,
4169,13101,1,
4203,20940,2,
4203,20940,6,Program
4203,8652,1,
4349,12382,2,
4349,12381,5,
4349,12381,1,
4349,8090,2,
4517,11431,3,
4915,3203,3,OP
4915,10365,5,
4915,10365,1,
4915,1392,2,
4915,5596,2,
4915,2448,2,
4915,189,7,"OP ""Paimega★Rock"""
4915,4453,2,
4915,6650,3,BGM
4915,506,3,ED
4915,185,7,"ED ""208 no Kodou"""
5124,16126,1,
5711,1672,1,Guest artist
5711,12301,3,BGM
5711,18260,3,"BGM, ED ""Highspeedprinter"""
5711,18261,6,Movie
5711,4827,3,OP
5711,1671,5,
5711,1671,1,
5711,4098,1,Guest artist
5711,4042,1,Guest artist
5711,11920,6,Producer
5711,5546,7,"OP ""Under the different sky"""
5830,12301,3,
5830,3102,2,
5830,7243,1,
5972,11287,3,
5972,17355,5,
5972,17355,1,
5972,17358,2,Assistant
5972,17346,5,
5972,17346,1,
5972,17317,5,Original character design
5972,17357,2,
5972,17353,3,
5972,17356,2,
5989,17145,2,
5989,11287,3,BGM
5989,17351,5,
6027,6677,2,Sub
6027,5585,6,OP movie
6027,3764,5,
6027,3764,1,
6027,5073,6,Planning/original plan
6273,1585,1,
6273,4158,3,
6273,4146,2,
6418,9152,1,
6418,2635,7,ED
6418,3355,3,
6513,4672,2,
6513,2438,7,"OP ""Samishikunai Mon"""
6513,221,2,
6513,17766,1,
6939,7677,1,
6939,1894,2,
6939,7672,3,
7006,10692,1,
7006,4433,2,
7088,9604,2,
7088,5736,3,
7088,1222,2,
7088,2675,7,"Theme song ""Reijou Doll"""
7088,1987,2,
7088,5371,3,
7088,9598,2,
7195,10135,1,
7195,908,3,
7195,10149,2,
7493,8640,3,
7493,18484,5,
7493,18484,6,Animation director
7691,20888,2,
7691,20878,5,
7691,20878,1,
7691,20887,3,
8059,5067,1,
8218,9400,1,
8364,2077,1,
8605,5069,2,
8605,2372,3,
8605,9942,3,
8605,18587,1,
8606,4736,3,BGM
8606,991,1,
8606,1277,2,
8606,1679,1,Backgrounds
8606,1078,6,Demo movie
8606,1254,6,Graphic
8606,995,6,Production
8606,1118,2,
8606,4946,6,Sound production
8606,1165,4,
8606,1165,6,Production
8606,1252,2,
8606,1252,6,"Planning, Original Draft"
8606,1263,2,
8612,4124,1,
8906,7854,2,
8906,7854,6,Planning
8906,16534,3,
9034,949,2,
9034,6016,1,
9041,9739,6,Producer
9041,16372,1,
9041,16377,6,Manual
9041,16371,1,
9041,9098,1,
9041,16370,2,
9041,16370,6,Original work
9098,9749,1,"Original picture, background"
9098,5083,1,
9098,2169,3,
10251,4931,1,
10251,3490,2,
10513,18334,2,
10513,4214,1,
10513,2193,3,
10513,4896,1,
10513,3951,1,
10749,1884,3,
10918,6773,1,
10918,9382,2,
11620,5341,2,
11620,5339,2,
11620,5339,4,
11620,546,2,Assistant writer
11620,2158,3,
11620,18538,6,Movie
11620,2175,7,"OP ""Tsuki Megami no Eishou ~Aria~"", ED ""Hatenaki Yoru, Tsumugareta Uta"""
11620,2175,6,OP lyrics
11620,4468,3,
11620,6326,6,Movie
11620,6963,2,Assistant writer
11620,4819,3,"OP arrangement, ED"
11620,5340,2,
11620,14639,5,
11620,14639,1,
11620,14641,5,
11620,14641,1,Assistant
11620,545,2,Assistant writer
11620,5342,2,
11620,4180,5,
11620,4180,1,
11620,2435,5,
11620,2435,1,
11933,1081,2,
11933,5218,1,
12064,3272,1,
12142,9834,1,
12142,3273,2,
12212,7744,1,
12212,8702,2,
12212,4453,2,
12212,8181,3,
12402,18094,1,Vita/PS4 side story
12402,11378,3,
12402,11374,3,
12402,11377,3,
12402,11377,7,
12402,11375,3,
12402,11376,3,
12402,8911,1,
12425,10316,5,
12425,10316,1,
12425,3624,3,Theme song songwriter
12425,3624,7,"Theme song ""Lonely Joker"""
12425,1598,2,
12425,6208,3,Theme song arrangment
12425,10321,3,BGM
12425,10321,4,
12425,10321,6,Planning
12484,1878,3,OP
12484,1078,6,Movie
12484,4464,2,
12484,4107,1,
12484,15426,7,"OP ""Onii-chan Kansatsu CHU ~Imouto Nanda mon, Mondai nai yo ne"""
12484,5169,6,OP lyrics
13073,9137,1,
13073,9339,2,
13762,3765,1,
13762,4132,2,
13762,4132,3,
14161,3490,2,
14161,4365,1,Assistant Artist
14161,3891,1,
14799,4857,1,
14799,4433,2,
14932,3747,1,
14932,4620,3,
14932,4864,1,
14932,3666,2,
14932,4875,2,
15027,19215,1,
15027,19216,2,
15027,19217,3,
15027,16696,7,"OP ""Amber Soul"""
15911,13040,3,Royalty-free BGM
15911,7257,1,Backgrounds
15911,9472,3,Royalty-free BGM
15911,4226,3,
16526,12117,6,GUI
16922,3809,3,
16922,3757,1,
16922,2837,2,
17568,3842,2,
17568,760,7,"OP ""LIGHT OF WAVE"""
17568,1255,5,Original Sakuya design
17568,13144,2,
17568,3200,2,
17568,1240,6,Supervision
17568,13142,4,
17568,3815,2,
17568,1987,2,
17568,1239,6,Supervision
17691,4102,1,
17691,4620,3,BGM
17691,6567,2,
17755,11913,4,
17755,7920,2,
17755,3738,5,
17755,3738,1,
17755,4965,2,
17755,7610,3,
17954,7620,2,
17954,7620,5,
17954,7620,1,
17954,4776,1,
18052,16596,5,Monster design
18052,16596,1,Graphics
18052,6217,6,Thanks
18052,2120,3,
18052,8285,6,Thanks
18052,16594,5,Monster design
18052,16594,1,Graphics
18052,16595,5,Monster design
18052,16595,1,Graphics
18052,12771,4,
18052,12771,6,Program
18052,16597,5,Monster design
18052,16597,1,Graphics
18052,7058,3,
18052,8419,2,
18052,8419,6,Original work
18052,12770,5,
18052,12770,1,
18052,13178,5,Monster design
18052,13178,1,Graphics
18052,4637,6,Manual
18052,16593,5,Monster design
18052,16593,1,Graphics
18216,9452,3,
18216,9453,3,
18216,5464,2,
18414,8971,3,X68000 version
18414,8970,3,X68000 version
18414,8960,5,
18414,8960,1,"Original picture, graphics"
18414,8959,3,
18665,19284,6,
18836,13231,2,
18836,13229,1,GUI
18836,13230,2,
18836,13232,3,
18836,13228,2,
18836,13228,4,
18836,13228,1,"Character art, GUI"
18933,4113,5,
18933,4113,1,
18933,4868,2,
18933,7445,2,
19606,12482,1,
19606,12480,2,
19849,13719,3,ED
19849,12307,7,"OP ""Ai ga Hajimaru"", ED ""Shunkan wa Eien"""
19849,18066,2,
19849,5911,3,OP
19849,10773,6,"OP, ED lyrics"
19849,4903,5,
19849,4903,1,
20138,13867,2,
20138,13867,6,Coding
20138,13868,1,
20276,13126,5,
20276,13126,1,
20762,15721,1,
20762,15715,2,
20762,15647,6,Production
20879,16064,2,
20956,11899,4,
20956,13614,5,
20956,13614,6,GUI
20956,8095,2,
20956,10422,3,
20956,16269,1,Backgrounds
21131,2730,6,Supervisor
21131,17606,1,
21131,17598,5,
21131,17598,1,
21131,17596,2,
21131,17596,4,
21131,17607,3,
21131,17605,1,
21131,17604,1,
21131,7389,3,
21131,17603,2,
21357,3809,3,
21357,12516,1,
21357,14593,3,OP
21357,12147,7,"OP ""CLOUD9"""
21357,12147,6,OP lyrics
21357,2615,2,
21464,6214,2,
21464,6216,1,
21464,6215,2,
21664,10011,2,
21664,10011,6,Script
21664,13565,6,Mechanic design
21664,1078,6,OP movie
21664,16210,6,"Script, development management"
21664,7041,5,"Iba Hachirou, Rin, Hijikata Toshizou, Kuzunoha, Yoshida Toshimaro, Kawakami Gensai, Iba Isaku, Mori Rintarou, and Iwakura Tomomi"
21664,7041,1,
21664,7041,6,Original creator
21664,7750,5,"Oguri Kouzukenosuke, Katsu Kaishuu, Katsura Kogorou, Kusumoto Ine, Egawa Tarouzaemon, Mysterious Traveler, Otani Nobutomo, Tsuchimikado Fujiko, and Lycorice B. Glover"
21664,7750,1,
21664,4,2,
21664,4,6,"Original creator, draft, planning, and supervision"
21664,15970,2,
21664,20024,2,
21664,506,3,"OP, ED"
21664,1377,2,
21664,11846,6,CG
21664,11845,5,Side characters design
21664,11845,6,CG
21664,14485,2,
21664,185,7,"OP ""Michi, Hikari Furu."", ED ""kiyay"""
21664,185,6,OP & ED lyrics
21664,1400,3,BGM
21664,13039,6,"CG, ED movie"
21664,11843,5,Side characters design
21664,11843,6,"CG, logo design"
22176,17900,3,
22176,14536,1,
22176,14538,2,
23013,18646,2,
23013,18646,5,
23013,18646,4,
23013,18646,1,
24188,21039,2,
24188,21038,4,
24188,21038,1,
25604,18388,6,SE
25604,13004,3,BGM
25604,15324,3,BGM
26715,18386,3,
26715,15174,1,Backgrounds
26715,13028,2,
26715,13028,4,
26715,11904,3,
26724,15667,2,
26724,15667,5,
26724,15667,4,
26724,15667,1,
26950,15577,2,
26950,2873,1,
27938,6629,1,
27938,7424,7,OP
27938,6630,2,
228,7235,1,
228,379,2,
228,3108,7,"Insert song ""Song of Wave"""
228,3585,3,
228,5337,4,Assistant
228,185,7,"OP ""Crimson Calling"", ED ""Crimson Reason"""
351,4997,3,ED
351,11073,3,"BGM, insert song"
351,1038,7,"PS2 OP ""Koi no Medicine"""
351,889,7,"OP ""Koi wo Shimashimase."""
351,6283,7,"ED ""Present"""
351,25,7,"OP ""Koi wo Shimashimase."""
351,209,7,"OP ""Koi wo Shimashimase."""
351,898,7,"OP ""Koi wo Shimashimase."""
351,18639,5,
351,18639,1,
351,2630,2,
351,1992,7,"OP ""Koi wo Shimashimase."""
410,9677,1,
410,65,7,"OP ""Maid-san Super Live!"""
410,65,6,OP lyrics
410,2790,2,
410,2925,2,
419,2985,2,
419,2985,6,Planning
419,5618,1,Sub
419,5625,1,Background
419,2877,1,"SD, Yonkoma"
419,5626,6,Ending and CM Movie
419,760,7,"OP ""Time"""
419,5623,5,
419,5623,1,
419,96,3,OP
419,5585,6,Opening Demo Movie
419,2204,3,BGM
517,1785,3,
517,9217,6,Producer
517,1604,2,Shiori's route (uncredited)
517,4151,2,
517,2746,7,"OP ""Chiisana Yakusoku"""
517,7375,3,OP
517,1869,3,
517,2843,1,
517,6228,6,Executive Producer
591,1662,2,
591,1867,3,
591,2440,5,
591,2440,1,
591,2441,5,
591,2441,1,
591,2442,2,
602,10011,6,Production
602,541,2,
602,1447,2,
602,7438,6,"Script, programming"
602,376,2,
602,376,6,"Original concept, planning"
602,539,2,
602,1377,2,
602,1452,2,
602,1449,2,
602,741,1,Assistant artist
602,1969,3,
602,2568,3,
605,7909,3,
605,5528,2,
605,207,7,"OP ""Marine　Snow ~Shima no Koi Uta~"""
605,6016,4,
843,12821,6,Program
843,16633,1,Graphics
843,12823,1,Graphics
843,16635,1,Opening graphics
843,12815,1,Graphics
843,12815,6,CG supervision
843,12822,1,
843,16637,2,
843,6451,3,
843,12819,1,Graphics
843,12812,1,Opening graphics
843,12816,1,Graphics
898,506,3,"OP, insert song"
898,746,3,
898,1668,5,
898,1668,1,
898,4750,2,
898,207,7,"ED ""Kurenai no Hana"""
898,185,7,"OP ""Taiyou"", insert song ""Tobira"""
1483,9114,1,SD
1483,3171,7,"OP ""Momiji"", Insert song ""Fuji no Tobari to Yoru no Uta"" and ED ""Ashita wo Egaku Omoi no Iro"""
1483,843,7,"Insert song ""Milk tea Hallelujah"""
1483,2164,3,
1483,362,2,
1483,362,4,
1483,362,6,Producer
1483,8582,5,
1483,8582,1,
1538,1023,3,
1538,3565,3,OP
1538,5705,2,
1538,5596,2,
1538,10182,2,
1538,4151,2,
1538,2632,2,
1538,5197,2,
1538,2378,7,"OP ""Suki yo☆Darling♪"""
1538,9465,1,
1560,14814,2,
1560,14815,1,
1560,14816,1,CG
1560,2487,2,
1560,2442,4,
1590,4943,2,
1590,1401,7,"OP ""transient wind"""
1590,1783,3,
1590,5240,1,
1680,4140,2,Sub
1680,2631,7,"OP ""TANGENT"""
1680,3415,3,
1680,4139,2,
1680,4164,6,OP Movie
1727,11703,7,"OP ""2 x 4! Hitotsu Yane no Shita de"" and ED ""Miki House de Choushoku wo"""
1727,9334,2,
1727,4349,1,
1748,4615,3,
1748,3755,1,
1748,4934,1,
1748,14493,2,
1825,1250,2,"Chou Densetsu Kodai Robo Red Thunder, Ankoku"
1825,11685,1,Ankoku
1825,1255,1,Keep Out
1825,1253,1,Chou Densetsu Kodai Robo Red Thunder
1936,1078,6,OP movie
1936,4159,3,
1936,2555,5,
1936,2555,1,
1942,7078,1,
1942,381,2,
2093,878,3,OP composition
2093,6295,6,OP lyrics
2093,2454,5,
2093,2454,1,
2093,2455,3,OP arrangement
2093,2457,7,"Sakura ED ""Sakura Nikki"""
2093,16866,6,Movie
2093,4208,6,Movie
2093,5373,3,Both EDs
2093,1556,7,"OP ""Ashberry"""
2355,8724,1,
2355,4615,3,
2355,6720,2,
2487,7529,1,
2487,2619,3,
2521,3197,5,
2521,3197,1,
2521,4165,6,OP Movie
2521,1827,3,
2521,1675,3,
2668,1078,6,Demo movie
2668,1058,1,
2685,4059,2,
2685,4059,4,
2685,4059,6,"Planning, Producer"
2685,9397,1,
2685,4324,1,
2685,4058,1,
2685,433,7,"OP ""in your side"""
2685,11322,3,BGM
2685,12053,3,"BGM, OP"
2812,9500,3,
2812,3978,3,
2812,3688,2,
2812,1879,5,
2812,1879,1,
2927,10322,2,
2927,10323,4,
2927,1332,3,OP
2927,2604,7,"OP ""exchange"""
2927,9218,3,BGM
2927,3581,5,
2927,3581,1,
2927,1907,2,
3205,6693,1,
3217,15100,2,
3217,9787,4,
3217,2786,1,
3217,4830,3,
3279,5468,5,
3279,5468,1,
3416,5597,2,
3416,2777,1,
3425,105,7,"OP ""Forbidden Nocturne"""
3425,3690,2,
3425,3693,5,
3425,3693,1,
3425,3677,3,OP
3425,3691,2,
3425,10655,6,Producer
3425,3692,6,OP lyrics
3608,1218,2,
3608,4231,1,
3608,4232,2,
3896,5519,6,Animation director
3896,6789,1,Backgrounds
3896,5515,5,
3896,5515,6,Overall animation director
3896,6788,2,
3896,6788,6,Insert song and ED lyrics
3896,5522,3,"Insert song ""Tonde Iku"", ED ""Mata Ashita"""
3896,7851,6,Animation director
3896,5516,4,
3896,5516,6,Animation director
3896,6786,6,Producer
3896,6767,5,Original character design
3896,2430,6,Animation director
4363,1022,3,
4363,6064,3,OP
4363,7921,1,
4363,7920,2,
4363,742,7,"OP ""oblivion"""
4363,3534,1,
4363,14596,4,
4632,12060,2,
4632,12060,3,OP lyrics
4632,4306,5,
4632,4306,1,
4632,8649,6,OP movie
4632,12064,2,
4632,9399,3,
4897,2110,1,
4921,10216,1,
4921,3808,2,
4921,2777,2,
5040,11721,2,
5168,1192,7,"OP ""Omasena R・E・C・I・P・E"" (credited as Kanami)"
5168,3801,2,
5168,3801,6,"Original concept, plot, characters"
5168,4554,1,
5271,3980,3,
5271,12360,4,
5271,3703,2,
5271,9509,2,
5271,5683,5,
5271,5683,1,
5271,3081,2,
5313,4928,1,
5555,20287,1,Illustration
6227,1131,7,"ED ""days happy motto happy"""
6227,13182,2,
6227,13183,5,
6227,13183,1,
6227,10758,2,
6227,10758,4,
6227,13346,3,
6425,6454,3,OP
6425,2189,3,
6425,18815,1,
6425,7353,7,"OP ""Suitei"""
6425,1032,7,"ED ""Shooting Stars"""
6425,18816,2,
6425,4481,7,"ED ""Watashi no Arika"""
6754,11514,2,
6754,1582,1,
6883,3487,3,"BGM, OP"
6883,4718,2,
6883,3430,5,
6883,3430,1,
6883,3607,7,"OP ""Tsukushite Agechau"""
7034,6170,1,
7034,4057,2,
7034,1198,2,
7034,1198,4,
7034,6171,2,
7287,5075,3,OP
7287,5075,6,OP arrangement
7287,1118,2,
7287,10472,2,
7287,7649,6,OP arrangement
7287,19919,6,OP lyrics
7287,10469,5,
7287,10469,1,
7287,13662,7,"OP ""Mukuge no Hana"""
8101,3354,1,
8101,17111,2,Ryouko's route
8408,2538,5,
8408,3965,1,
8408,3967,2,
8408,3964,1,
8408,3966,2,
8588,4444,2,
8588,4444,4,
8588,19256,2,
8791,2180,3,
9997,4325,2,
9997,11162,2,
9997,8761,2,
9997,3354,1,Uncredited
9997,7786,3,
9997,11161,2,
10432,8999,1,
10522,9646,2,
10522,9648,7,"OP ""Kanashimi no Kuroyuri"""
10522,6654,6,OP
10522,9647,3,
10522,9647,7,"ED ""Ame no Koe"""
10522,10564,1,
10522,16174,1,
10734,1892,1,Using authorized CG library
11175,2164,3,
11175,959,3,
11175,1675,3,
11227,16180,5,
11227,16180,1,
11227,10587,3,
11227,13049,4,
11227,6837,2,
11227,3949,2,
11766,12315,1,
11766,5764,3,
11766,3936,2,
11780,15292,1,
11780,5888,4,
11780,2679,2,
11780,2679,6,Original work
11852,1900,2,
11852,2173,2,
11852,1794,5,
11852,1794,1,
11852,6006,2,
11852,4992,3,
11886,21048,1,
12240,13724,3,
12410,11820,2,
12655,17868,6,Graphic
12804,9969,2,
12804,9969,5,
12804,9969,4,
12804,9969,1,
12858,3965,1,
12858,3964,1,
13015,2772,3,OP
13015,7163,6,OP Execution
13015,991,1,
13015,1078,6,Demo movie
13015,1118,2,Assistant Writer
13015,7225,7,"OP ""Shin'en no Naka no Hikari"""
13015,1125,3,BGM
13015,1252,2,Assistant Writer
13015,1252,4,
13015,1252,6,Planning
13015,1083,2,
13015,1263,2,Assistant Writer
13866,4507,2,
13866,4505,1,
14039,2060,1,
14039,3046,1,
14039,3047,2,
14039,2856,2,
14039,2061,1,
14039,1093,3,
14039,3421,2,
14060,9013,1,
14060,16001,2,
14101,1896,2,
14101,4629,6,Programming
15124,1250,2,
15124,1250,5,
15124,1240,2,
15124,1240,5,
15124,10201,5,
15225,6487,1,
15225,1598,2,
15408,6220,2,
15408,2739,1,
15408,2739,6,"Background Graphics, CG Coloring"
15408,6221,3,
15408,3108,7,"ED ""Ki to Hana no Yakusoku"""
15408,4609,3,
15408,3103,7,"OP ""Koi to Watashi to Mahoutsukai"""
15708,15070,4,
15708,15673,6,Website production
15708,5785,6,"Script, Special thanks"
15708,5786,6,"Script, Special thanks"
15708,5787,1,Backgrounds
15708,5787,6,"Movie production, Sound effect, 3D Modeling"
15708,18126,3,True end ED
15708,1577,5,
15708,1577,1,
15708,13779,7,"True End ED ""Hinowa"""
15708,690,3,ED composition
15708,6142,6,Theme song and True end ED lyrics
15708,6547,3,Theme song arrangement
15708,5788,1,Backgrounds
15708,5788,6,Graphic supervision
15708,5739,3,"BGM, OP and ED"
15708,5645,6,End card cooperation
15708,5646,3,Sound production
15708,5784,5,
15708,5784,1,
15708,7152,3,"BGM, Theme song composition"
15708,14985,1,Backgrounds
15708,4160,7,"Theme song ""Tsukisome ni Saite"""
15708,13147,7,"OP ""Aa Kenran no Yume ga Gotoku"" , ED ""Tsukiyo ni Mau Koi no Hana"""
15708,13147,6,ED lyrics
15708,538,2,
15708,538,6,Script
15708,4870,6,Scenario cooperation
15708,5576,6,Scenario cooperation
15708,20157,3,OP and ED arrangement
15708,536,2,
15708,536,6,Script
15731,1078,6,Op Movie
15731,1906,2,
15731,2447,2,
15731,2745,5,
15731,2745,1,
15731,4451,2,
15731,2472,3,"BGM, OP, ED"
15731,4868,2,
15731,9705,1,Colouring
15731,4470,7,"OP ""salvation"", ED ""Choucho"""
15731,7445,2,
16105,6661,4,
16105,15144,1,
16105,5115,2,
16715,4117,1,
17408,1081,2,
17408,14498,1,
17599,11628,2,
17599,11628,5,
17599,11628,1,
17599,11628,6,"Planning, original concept"
17599,2194,3,
17599,2187,3,Level up BGM; uncredited
17599,3194,2,
17599,3194,6,Planning
17599,8941,1,
17599,8944,1,
17599,6038,1,Also coloring
17613,4433,2,
17613,4579,1,
17843,687,7,"OP ""Yuki no Machi Kimi to"", Insert song ""snow crystal ~Acoustic arrange~"""
17843,4471,7,"ED ""Futari no Symphony"""
17843,15061,6,Main scripter
17843,15062,4,
17843,2446,1,
17843,1343,3,
17843,2450,2,
17843,2450,6,"Planning, original concept"
17843,7636,1,Backgrounds
17843,7563,1,SD
17843,6563,6,Movie
17843,9568,3,
18088,7841,3,
18147,687,7,"OP ""1/5"", ED ""Shiawase no Riyuu"""
18147,687,6,OP lyrics
18147,1780,1,SD
18147,5729,4,
18147,5729,6,Script
18147,5911,3,Also OP arrangement
18147,6021,6,Movie
18147,5728,2,
18147,1343,3,
18419,10205,2,
18419,6628,4,
18419,13430,3,
18419,13431,1,UI
18419,10153,6,Producer & Tech Artist
18587,9639,5,
18587,9639,1,
18587,9640,2,
18587,9641,2,
18783,6058,3,"OP/ED composition, arrangement"
18783,6574,4,
18783,6604,3,ED (guitar)
18783,17861,1,Tsuzuki (EXE)
18783,97,3,
18783,2966,3,
18783,5585,6,OP Movie
18783,742,3,OP lyrics
18783,742,7,"OP ""Sign of Suspicion"""
18783,365,2,
18783,2472,3,
18783,11168,6,Logo design
18783,10289,1,
18783,9169,3,ED lyrics
18783,9169,7,"ED ""In this World"""
18819,7257,6,Background material supply
18819,3537,2,
18819,3537,6,"Planning, plot"
18819,3499,4,
18819,3499,6,"Scenario supervision, debug"
18819,2769,1,
18819,6867,6,"Design, coloring, GUI"
19310,17994,3,
19310,17990,5,
19310,17990,1,
19310,17991,3,
19310,17995,3,
19310,13151,3,
19310,17988,2,
19310,17988,3,
19310,17988,4,
19474,13788,1,Lead artist
19474,13791,1,Backgrounds
19474,16480,2,
19474,16480,6,Game design
19474,13789,5,
19474,13792,2,
19474,13792,4,
19577,13040,3,Royalty-free BGM
19577,12427,2,
19577,12427,4,
19577,12427,1,
19693,980,2,
19693,430,1,
19695,6915,1,
19695,1598,2,
19695,12425,6,Coloring (uncredited)
20004,13556,2,
20004,2427,5,
20004,2427,1,
20408,14657,2,
20408,14658,3,
20408,14654,1,
20419,5615,2,
20419,5615,1,
20535,4602,2,
20535,4602,4,
20535,4602,6,Planning
20535,12863,5,
20535,12863,1,
20535,2134,7,"OP ""Ocean Topaz"""
20535,2133,3,OP production
20535,5914,6,OP movie
20535,742,7,"Insert song ""Instinct's Answer"""
20535,4616,3,BGM
20535,2472,3,BGM
20535,7175,2,Grand end
20535,7124,3,OP
20601,1823,5,
20601,1823,1,
20601,8067,6,Scripting
20601,2616,6,Logo design
20601,1454,2,
20601,1454,6,Planning
20601,626,7,"OP ""Koi no A wa Shinken Shoubu!"""
20601,5145,7,"OP ""Koi no A wa Shinken Shoubu!"""
20731,11119,1,
21646,687,7,"OP ""Mirai no Melody"", ED ""Cantabile♪"""
21646,687,6,"OP, ED lyrics"
21646,7485,1,Chika
21646,5561,3,OP
21646,5165,3,Insert song
21646,3752,1,Mia
21646,2448,2,
21646,3256,2,
21646,6164,2,
21646,4318,2,
21646,5967,7,"Insert song ""One Love"""
21646,7273,1,"Misaki, Sayaka, Mizuho"
21646,5560,3,ED
22235,19138,3,
22235,19138,7,"ED ""Make It Last"""
22235,19137,6,Editing
22235,19136,2,
22235,19136,5,
22235,19136,3,
22235,19136,4,
22235,19136,1,
22235,19136,6,"Editing, GUI"
24073,5883,3,"BGM, OP"
24073,1078,6,OP movie
24073,17381,7,"OP ""Connect Heart"""
24073,16214,1,
24073,19164,7,"ED ""see you tomorrow"""
24073,21049,2,
24073,5819,6,OP lyrics
24073,21050,3,BGM
24073,12049,3,Sound production
24286,17158,2,
24286,17158,4,
24715,7718,6,Graphics
24715,2171,3,
24715,2094,5,
24940,14170,6,"Planning, original planning"
24940,19244,1,
25327,3108,7,"ED ""PRIMAL HEART"""
26791,3751,1,
26791,2447,2,
27040,5453,5,
27040,5453,1,
27040,19032,2,
27379,363,7,"OP ""Pure White"""
27379,12601,7,"ED ""Guilty Snow"""
187,13337,6,"PR, OP lyrics"
187,13496,6,Special thanks
187,2969,5,
187,2969,1,
187,3466,2,
187,3466,6,Planning
187,6793,6,"Producer, ED lyrics"
187,1806,3,"BGM, OP, ED composition, arrangement"
187,13452,6,Special thanks
187,13450,6,"Planning, graphics, script, production"
187,2135,3,BGM
187,5199,3,BGM
187,4815,6,Graphics
187,694,7,"OP ""Confession"", ED ""Akizora no Mukou"""
187,8302,3,BGM
198,15070,4,
198,4325,6,Programmer
198,5786,6,Special thanks
198,1577,5,
198,1577,1,
198,11373,7,"ED 2 ""What the...(radio edit)"""
198,5585,6,Movie
198,1032,7,"OP ""Niji no Kanata e"" and ED 1 ""Kokoro Kara Tsuzuku Mirai ~My Fate~"""
198,15086,2,Assistant writer
198,536,2,
308,2239,2,
308,2239,1,
308,2239,6,Planning
310,2878,2,
310,2928,1,
310,2486,2,
310,2134,7,"OP ""true my heart"" and ED ""Dearness"""
310,2133,3,
385,1022,3,OP production
385,5069,2,
385,6064,3,OP
385,3862,2,
385,4453,2,
