vn_id,staff_id,position,note
24275,6025,music,OP
24275,7500,scenario,
24275,9568,music,ED
24275,12369,scenario,
24275,13209,art,Backgrounds
24275,17777,scenario,
24275,17777,staff,Script
24275,18273,staff,"Mixing engineer, Sound director & producer"
24275,20128,art,
24275,21227,art,
24276,2769,art,
24276,3031,director,"Planning, supervision, screenplay"
24276,19967,scenario,
24278,20438,art,"Art Assistant, Items Artist"
24278,21105,art,Main Artist
24278,21105,staff,"Coding, Project Management"
24278,21106,scenario,
24278,21107,art,
24278,23932,art,UI Design
24279,5464,scenario,
24279,9452,music,
24280,4069,scenario,
24280,6487,art,
24281,21109,staff,Programming
24281,21111,chardesign,
24281,21111,art,Art
24281,21112,scenario,
24281,21112,director,
24282,21110,art,
24283,21110,art,
24286,17158,scenario,
24286,17158,director,
24292,13004,music,BGM
24295,1332,music,BGM
24295,3098,scenario,
24295,3496,chardesign,
24295,3496,art,
24296,7257,staff,Background Material Supply
24297,7431,art,
24297,9013,scenario,
24297,12301,music,
24300,16515,art,
24300,21159,songs,"OP ""Akaku Kagayaku Yuki"" and ED ""餞 -H.A.N.A.M.U.K.E-"""
24301,760,songs,"OP ""Distant"" and ED ""Futari"""
24301,3862,scenario,
24301,16515,art,
24302,760,songs,"OP ""Kawaranai Hibi"". insert song ""Sono Saki no Hikari"" and ED ""Dakishimeta, Kimi no Karada"""
24302,3862,scenario,
24302,16515,art,
24303,16515,art,
24308,19628,chardesign,
24308,19628,art,
24308,19629,scenario,
24308,19629,director,
24308,21161,music,
24311,2580,music,OP
24311,4058,chardesign,
24311,4058,art,
24311,4059,scenario,
24311,5022,music,BGM
24311,7258,staff,Audio production
24311,7424,songs,"OP ""STEP BY STEP"""
24311,7743,staff,OP lyrics
24312,10656,director,
24312,11205,chardesign,
24312,11205,art,
24313,15324,music,Royalty Free Song
24316,10625,scenario,
24320,3410,scenario,
24320,3744,director,
24320,4163,staff,Teaser & OP Movie
24320,4449,director,
24320,4449,staff,Script
24320,6142,staff,OP & ED lyrics
24320,13946,scenario,
24320,13946,staff,Script
24320,13951,staff,Script
24320,13952,staff,Script
24320,13953,staff,Producer
24320,17926,art,Background
24320,18667,staff,PR
24320,18882,music,Music production
24320,18996,art,
24320,22060,songs,"OP ""Day before Memory"""
24320,22061,songs,"ED ""Happy Opening!"""
24322,21186,art,"Artist, Animator"
24322,21187,staff,Programmer
24325,14706,art,Graphics
24325,14713,scenario,
24325,14717,staff,Special thanks
24325,23074,director,
24325,23075,art,Graphics
24325,23076,art,Graphics
24325,23077,music,
24326,4904,scenario,
24326,5142,art,
24326,6460,music,"Theme song ""Longest Yard ~Hotaru Soul yori~"""
24327,1783,music,Royalty Free Song
24327,13036,music,Royalty Free Song
24327,13038,music,Royalty Free Song
24327,14647,music,Royalty Free Song
24328,410,songs,"ED1 ""Natsukashii Machi"""
24328,1668,art,Art of the game-within-a-game
24328,2485,scenario,Mahler route
24328,7375,music,"OP & ED2 Composition, EDs Arrangement"
24328,7375,staff,ED2 Lyrics
24328,9712,scenario,Nana route
24328,11260,scenario,Saki route
24328,11291,art,Art of the game-within-a-game
24328,11292,scenario,"Common route, Kokoro route"
24328,13713,staff,ED1 Lyrics
24328,17169,songs,"OP ""Place of promise"""
24328,18329,music,OP Arrangement
24328,21199,chardesign,Main design
24328,21199,art,Main artwork
24328,21200,chardesign,Character design
24328,23374,songs,"ED2 ""Hana"""
24329,19371,chardesign,
24329,19371,art,Concept art
24329,19371,staff,Bad ideas
24329,19372,scenario,
24329,19372,director,
24329,19372,art,
24329,19372,staff,"Programming, design, production"
24329,21201,music,
24329,21203,art,Character artist
24329,21204,staff,Sound effects
24329,21205,staff,Concept writer
24329,21206,art,Main menu art
24329,21207,art,Splash screen art
24329,21208,art,Splash screen art
24329,21211,music,"Bass, co-composer (Lianna's Fight Song)"
24331,21216,scenario,
24331,21216,art,
24332,21218,scenario,
24332,21218,art,
24333,1486,art,
24333,1598,scenario,
24333,5616,art,
24333,21581,art,
24333,21582,art,
24334,21220,scenario,
24334,21220,chardesign,
24334,21220,art,
24334,21222,music,
24335,1109,songs,"ED ""Gekkou"""
24335,2380,songs,"ED ""Gekkou"""
24335,3420,scenario,PS2 version
24335,8673,art,
24335,10754,songs,"OP ""METAL MOON"""
24336,1023,staff,OP production
24336,1658,music,"BGM, ED"
24336,1658,staff,ED lyrics
24336,3327,chardesign,
24336,3327,art,
24336,4160,songs,"ED ""Hoshizora Symphony"""
24336,4846,chardesign,
24336,4846,art,
24336,5765,director,
24336,5765,staff,Graphics data creation
24336,5891,chardesign,
24336,5891,art,
24336,5970,staff,Script management
24336,5994,music,OP
24336,11168,staff,"System graphics, Website production"
24336,12531,staff,OP movie
24336,13776,scenario,
24336,14620,scenario,
24336,15633,staff,"Visual chief, sprites and event CG colouring"
24336,15636,director,Assistant director
24336,15636,staff,Debug
24336,15673,staff,Logo design
24336,17914,songs,"OP ""Love may fly!"""
24342,23334,scenario,
24342,23335,staff,"Character concepts, scripting, GUI"
24342,23336,chardesign,
24342,23336,art,
24342,23337,staff,"Editing, coding assistance"
24343,2931,director,
24343,2931,art,
24343,18074,music,
24343,18573,scenario,
24351,1078,staff,Movie production
24351,1109,music,True End ED composition
24351,1109,songs,"True End ED ""Sakura Biyori"""
24351,1235,chardesign,"Nino, Hiyori"
24351,2066,music,First OP
24351,2066,staff,First OP lyrics
24351,2379,songs,"ED ""Kimi o Sagashiteta"""
24351,2380,music,ED composition
24351,2380,staff,Third OP lyrics
24351,2845,chardesign,"Arisu, Arisa, Sorane , Chiyoko, KotoRI"
24351,2846,chardesign,Shiina
24351,2847,staff,Graphics
24351,3050,staff,Scenario supervision
24351,3236,scenario,
24351,3783,scenario,
24351,5560,music,True End ED arrangement
24351,5561,music,"Second OP ""Koisuru MODE"""
24351,5910,scenario,
24351,6025,music,"Arrangement for first OP, ED"
24351,6081,scenario,
24351,7258,staff,Audio production
24351,9568,music,Third OP
24351,10997,staff,Scenario composition
24351,11250,songs,"First OP ""D.C.4 ~Atarashii Sekai~"", Second OP  ""Koisuru MODE"", Third OP ""Hajimari no Kiseki"""
24351,14620,scenario,
24351,18273,staff,Sound producer & director
24351,21902,chardesign,Miu
24351,21902,staff,Colouring supervision
24351,21903,chardesign,"Suginami, Cheshi, Gen, Izumi and SD art"
24351,21903,staff,"System graphics, website"
24351,21919,scenario,
24355,15324,music,
24366,3360,songs,"OP ""Totteoki no Heart beat time"", ED ""Kimi ni Aete Yokatta"""
24366,7903,songs,"OP ""Totteoki no Heart beat time"", ED ""Kimi ni Aete Yokatta"", Juri Theme Song ""Warenai Shabondama"""
24366,12969,chardesign,
24366,15352,songs,"OP ""Totteoki no Heart beat time"", ED ""Kimi ni Aete Yokatta"", Rena Theme Song ""Set Me More Free"""
24366,21267,scenario,
24367,21268,scenario,
24367,21268,art,
24369,14201,scenario,
24369,14201,chardesign,
24369,14201,staff,Scripting
24369,16460,art,Backgrounds
24369,21269,music,
24372,1865,art,
24372,1866,art,
24373,12301,music,Royalty Free Song
24373,15324,music,Royalty Free Song
24375,21283,scenario,
24375,21283,chardesign,
24375,21283,art,
24375,21286,music,
24375,21286,staff,Sound effects
24375,21288,staff,Coding support
24375,21289,staff,Coding support
24376,19100,art,
24378,21010,art,
24378,21293,art,BG Artist
24378,21295,scenario,"Script, Code"
24379,19252,scenario,
24379,19256,scenario,
24379,22328,art,
24380,3574,scenario,
24380,3575,scenario,
24380,4946,music,
24380,7463,chardesign,
24380,7463,art,
24381,2079,chardesign,
24381,2079,art,
24381,3938,scenario,
24381,3938,director,
24382,15764,art,
24382,15766,art,Lead Artist
24382,21306,director,"Project Manager, Lead Designer"
24382,21307,staff,Lead Developer
24382,21308,art,Animator
24382,21309,music,
24383,8582,art,
24384,455,songs,"Insert song ""Saezuri de Maid wo Tsukamaete"""
24384,1059,chardesign,
24384,3452,songs,"ED ""Will ~Kokoro no Michishirube~"""
24384,7437,songs,"OP ""Tatsumaki Wave"" and ED ""zero gravity"""
24386,1873,scenario,
24386,1873,music,
24387,1873,scenario,
24387,1873,music,
24392,9466,art,
24392,14648,music,Royalty Free Song
24392,18228,music,Royalty Free Song
24393,7451,music,
24393,26074,music,
24395,18081,director,Voice Director
24395,21327,art,
24396,14647,music,SE
24396,15324,music,BGM
24397,3331,art,
24407,7257,staff,Background Material Supply
24407,18386,music,Royalty Free Song
24409,3581,art,
24409,5128,scenario,
24409,5249,scenario,
24409,5987,art,
24409,7258,staff,Audio production
24409,11398,director,
24409,12864,art,SD
24410,9640,scenario,
24410,9641,scenario,
24410,12512,chardesign,
24410,12512,art,
24411,3697,art,
24411,3925,scenario,
24412,21363,art,
24413,21364,art,
24417,459,music,OP
24417,1078,staff,OP movie
24417,6884,director,
24417,6884,staff,Planning
24417,8630,scenario,
24417,10688,scenario,
24417,21365,art,
24417,21366,art,
24417,21367,art,
24417,22976,songs,"OP ""Sugary Voice"""
24417,22976,staff,OP lyrics
24418,3154,art,
24418,3405,scenario,
24418,5673,art,
24418,9628,art,
24420,5724,scenario,
24420,7181,art,
24421,20000,music,Royalty-free song
24422,14187,art,Character Artist
24422,18932,scenario,
24422,18932,chardesign,
24422,18932,director,
24425,13260,scenario,
24425,25500,staff,Programmer
24435,4433,scenario,
24435,7185,art,
24435,15324,music,
24442,5347,director,
24442,21722,chardesign,
24442,21723,staff,3D Modeler
24442,21724,art,
24444,9472,music,Royalty Free Song
24444,14648,music,Royalty Free Song
24444,18388,music,Royalty Free Song
24446,19686,music,
24447,3663,staff,Special thanks
24447,6094,music,
24447,11838,staff,Producer
24447,21458,music,
24447,21459,director,
24447,21459,staff,Game Design
24447,21461,scenario,
24447,21462,scenario,
24447,21463,chardesign,
24447,21464,chardesign,
24452,7257,staff,Background (downtown)
24452,15324,music,SE
24455,21504,scenario,
24455,21504,staff,Programming
24455,21505,chardesign,
24455,21505,art,
24455,21506,music,
24455,21507,music,
24455,21508,music,
24455,21509,music,
24455,21511,music,
24456,19569,music,
24456,21512,scenario,
24456,21512,director,
24456,21512,staff,Scripter
24456,21514,chardesign,
24456,21514,art,Concept art
24456,21515,art,"Backgrounds, objects"
24457,17471,scenario,
24457,17471,director,
24457,17471,art,CGs
24457,17471,staff,"Programming, GUI"
24457,21516,art,Backgrounds
24457,21517,chardesign,
24457,21519,music,
24461,2488,scenario,
24461,3880,chardesign,
24461,3880,art,
24461,3933,scenario,
24461,8137,songs,"OP ""Far away"""
24461,8902,staff,Planning
24461,9192,music,
24461,11166,scenario,
24461,11182,staff,Production
24461,11875,director,
24461,19622,art,
24461,19623,chardesign,
24461,19623,art,
24461,20072,music,OP
24467,10310,art,Character Art
24468,9215,art,Character Sprites
24470,185,songs,"OP ""Blue of the Universe"""
24470,185,staff,OP lyrics
24470,541,scenario,Assistant writer
24470,1078,staff,OP movie
24470,1400,music,BGM
24470,6650,music,OP
24470,10011,staff,Scenario supervision
24470,22495,scenario,
24470,22495,chardesign,
24470,22495,art,
24470,22495,staff,Planning
24471,4847,chardesign,
24471,4847,art,
24471,6164,scenario,
24471,12443,songs,"Theme song ""Egake! Story!"""
24471,17224,music,Theme song
24471,20131,music,
24472,2653,music,OP composition
24472,2878,scenario,
24472,2878,staff,Planning
24472,7503,chardesign,
24472,7503,art,
24472,10559,staff,OP lyrics
24472,14202,staff,Planning
24472,17842,scenario,
24472,21817,songs,"OP ""Katakoi"""
24475,9287,music,
24475,13678,music,
24475,20000,music,
24475,21398,scenario,Writer
24475,21398,art,
24475,21398,staff,Coder
24475,21790,music,Sound Effects
24475,21823,art,Chibis
24477,20596,staff,Additional Animation
24477,20597,music,
24477,21538,art,
24481,19884,art,Backgrounds
24481,20380,scenario,
24481,20380,staff,"Coding, GUI"
24481,20381,art,CGs
24481,21539,art,Sprites
24481,21540,music,
24481,21541,art,Backgrounds
24481,21570,art,CGs
24484,21543,music,
24484,21544,chardesign,
24484,21544,director,
24484,21544,art,
24484,21545,staff,
24484,21546,scenario,
24484,21547,scenario,
24484,21548,scenario,
24484,21549,scenario,
24484,21550,scenario,
24484,21551,scenario,
24484,21552,staff,
24484,21553,staff,
24484,21554,staff,
24484,21555,staff,
24487,15324,music,
24499,5722,chardesign,
24499,5722,art,
24499,6163,chardesign,
24499,6163,art,
24499,21595,scenario,
24499,21596,director,
24502,14258,music,Music Composer
24502,19721,staff,Video Opening/trailer
24502,23407,music,Music Composer
24506,694,staff,OP and ED lyrics
24506,1392,scenario,
24506,1392,staff,Special thanks
24506,1864,scenario,Chihaya route
24506,2456,songs,"OP ""Mithril no Ukabu Sora no Shita de"", ED ""Hikari yo, Soko de Mimamotteite"""
24506,2878,scenario,
24506,2954,chardesign,
24506,2954,art,
24506,5368,scenario,
24506,5373,music,OP composition
24506,5722,staff,Graphics
24506,5751,music,BGM
24506,5914,staff,OP movie
24506,5919,staff,Graphics chief
24506,6020,scenario,
24506,8393,art,Backgrounds
24506,8393,staff,Graphics
24506,12056,scenario,
24506,12810,staff,Script
24506,13497,staff,Graphics
24506,16286,music,OP and ED produce
24506,17177,director,
24506,19184,staff,Programming
24506,20153,staff,Script
24506,20906,staff,System designer
24506,21919,staff,"Script, Special thanks"
24506,22170,music,ED
24507,5045,scenario,
24507,5520,music,BGM
24507,6261,scenario,
24507,6963,scenario,
24507,15632,scenario,
24507,18495,chardesign,
24507,18495,art,
24507,18703,director,
24508,7258,staff,Voice production
24508,19032,scenario,Planning
24508,19033,art,
24509,3853,music,"Theme Song: ""faily tail"", ED Theme ""Koinegau Chou"""
24509,5672,songs,"Theme Song: ""faily tail"""
24509,5924,songs,"ED Theme ""Koinegau Chou"" (Vocals and Lyrics )"
24509,5926,staff,"Lyrics - Theme Song: ""faily tail"""
24509,19032,scenario,Planning
24509,19033,art,
24510,16886,staff,
24510,21597,art,
24510,21597,staff,"Supervision, Original Creator"
24511,3809,music,BGM
24511,14593,music,Theme song
24511,17250,chardesign,
24511,17250,art,
24511,21625,scenario,
24511,21626,songs,"Theme song ""L/B"""
24512,1598,scenario,
24512,3874,art,
24512,14593,music,Theme song
24512,21626,songs,"Theme song ""Sora"""
24513,21608,chardesign,
24513,21608,art,CGs
24513,21609,director,Creator
24514,21610,director,
24515,759,music,
24515,1519,songs,"Nanatsu ED “Manatsu no Love Chance”, ED ""Finder Memory"""
24515,2649,staff,Sound Production
24515,9715,songs,"Rinze ED “Houkago, Yuuyami de...”, ED ""Finder Memory"""
24515,9768,chardesign,
24515,12946,songs,"Romi ED “Dancing Idol Toujou!”, ED ""Finder Memory"""
24515,13794,scenario,
24515,17778,songs,"Yumina ED ""Imouto demo Ii ja Nai?"", ED ""Finder Memory"""
24515,19200,songs,"Riria ED ""Gyu tto Tsunaide Kyun to Shite"", ED ""Finder Memory"""
24515,21615,songs,"Kasumi ED ""Iro o Wasureta Crystal"", ED ""Finder Memory"""
24515,22825,art,Art Director
24517,5817,art,
24517,12301,music,
24517,17462,art,
24521,15866,scenario,Sprite Artist
24527,19032,scenario,Planning
24527,19033,art,
24528,19032,scenario,Planning
24528,19033,art,
24529,19032,scenario,
24529,19033,art,
24529,21622,music,
24530,7534,art,Backgrounds
24530,13040,music,
24530,14258,music,Main theme
24530,21627,scenario,
24530,21627,director,
24530,22748,art,Characters and CGs
24531,4654,art,
24531,9322,scenario,
24531,12237,art,Coloring
24531,12832,staff,"Planning, Design, PR"
24531,21896,art,
24534,20381,scenario,
24534,20381,chardesign,
24535,7257,art,Backgrounds
24535,21368,art,Original Character Sprites/CG
24538,1078,staff,OP movie
24538,3414,scenario,
24538,4364,scenario,
24538,4573,art,SD
24538,5619,scenario,
24538,7258,staff,Audio production
24538,7573,chardesign,"Agara, Saionji, Tsukimiya"
24538,7573,art,
24538,7764,chardesign,"Ikoma, Takatsukasa, Yakumo"
24538,7764,art,
24538,9610,scenario,
24538,12060,scenario,
24538,12874,staff,Backgrounds
24538,17906,music,"OP, ED"
24538,22975,songs,"OP ""Love Communication!"", ED ""Love Memo Note"""
24538,25896,staff,Backgrounds
24539,4457,scenario,
24539,4469,music,
24539,5052,chardesign,
24539,5052,art,
24539,21698,songs,"Theme song ""Stigma"""
24540,7302,art,"Character Sprites, CG Scenes"
24541,21649,scenario,
24541,21649,director,
24541,21650,chardesign,Original Character Design
24541,21652,music,
24541,21654,music,
24541,21658,music,
24541,22962,music,
24541,23514,art,UI Artist
24541,24127,art,Lead Artist
24542,21660,scenario,
24542,21660,director,
24542,22327,art,
24549,21538,art,
24550,13004,music,BGM
24551,13038,music,Royalty-free BGM
24551,14648,music,Royalty-free BGM
24551,15324,music,Royalty-free BGM
24552,18112,scenario,
24553,2580,music,OP
24553,3098,scenario,
24553,3104,music,BGM
24553,3697,art,
24553,4190,scenario,
24553,7258,staff,Audio production
24553,7424,songs,"OP ""Witch Life"""
24553,7424,staff,OP lyrics
24553,10175,art,
24553,10695,art,
24553,12520,art,SD
24553,12520,staff,Design
24553,13209,staff,Movie
24553,17859,art,
24553,17859,staff,CG supervision
24553,21669,scenario,
24553,21670,staff,Programming
24553,22388,staff,OP producer
24553,22389,art,Backgrounds
24554,4445,scenario,
24554,9206,art,
24555,1598,scenario,
24555,3764,art,
24555,3925,scenario,
24555,3926,scenario,
24556,8647,chardesign,
24556,8647,art,
24556,15664,scenario,
24556,18866,songs,"Theme song ""Senmou ~delirium~"""
24557,3795,scenario,
24557,4580,art,
24557,18866,songs,"OP ""Ninkatsu Eyeflection"""
24557,18868,music,OP
24557,21945,staff,OP lyrics
24558,3574,scenario,
24558,4873,scenario,
24558,6384,scenario,
24558,16473,music,BGM
24558,21671,art,
24559,19721,staff,Video Opening/trailer
24559,21672,art,
24559,21674,art,Backgrounds
24559,21675,scenario,
24559,21675,music,
24559,21675,director,
24559,21675,staff,Programming
24560,2934,art,Backgrounds
24560,12410,scenario,Episode 2
24560,12411,scenario,Episode 1
24560,12411,director,
24560,12414,staff,3D camera
24560,18957,art,Sprites and CGs
24560,20843,songs,Addition vocal work
24560,20845,songs,Insert song
24560,20845,staff,"Additional voices, sound engineer"
24560,21703,music,
24560,21706,chardesign,
24562,7257,art,Backgrounds
24562,15324,music,BGM & SE
24563,14711,scenario,
24563,14711,director,
24563,14711,staff,Original work
24563,21695,chardesign,1995
24563,21695,art,
24563,21696,chardesign,Shougakukowa
24563,21696,art,
24564,64,songs,"Main theme ""mr.sister"""
24564,1523,staff,Main theme production
24564,2765,scenario,
24564,2765,director,
24564,2765,staff,"Planning, Main theme lyrics, Script, Audio editing"
24564,3170,staff,Debug
24564,4420,chardesign,
24564,4420,art,
24564,4420,staff,"Color scheme, Graphic chief"
24564,5512,staff,Graphics
24564,5658,staff,Special thanks
24564,5660,staff,Producer
24564,5758,staff,Storyboard assistant
24564,6012,staff,Script
24564,6126,music,Main theme
24564,15863,staff,Special thanks
24564,15864,staff,Special thanks
24564,16358,staff,Graphics
24564,19690,director,Assistant director
24564,19858,staff,Programming
24564,19867,staff,Special thanks
24564,22977,music,BGM
24566,15324,music,SE
24567,8168,art,
24567,9472,music,Royalty-free BGM
24567,13004,music,Royalty-free BGM
24567,13040,music,Royalty-free BGM
24567,18389,music,Royalty-free BGM
24568,7257,art,Backgrounds
24568,12301,music,
24571,21715,art,
24572,13040,music,
24572,21368,art,Character sprites
24573,22438,scenario,
24573,22445,art,
24577,103,songs,"OP ""BAD HOWLING"""
24577,133,songs,"ED ""Dystopia"""
24577,147,songs,"OP ""BAD HOWLING"""
24577,674,songs,"OP ""BAD HOWLING"""
24577,2550,chardesign,
24577,3661,music,
24577,14831,scenario,
24580,21735,director,Additionally writer and programmer
24580,21736,art,Characters and backgrounds
24580,21737,music,
24580,21738,art,CGs
24581,1078,staff,OP movie
24581,2079,art,
24581,5754,songs,"OP ""Milky wa Mahou Shoujo!? Da mon."""
24581,21739,scenario,
24582,2449,scenario,
24582,3891,art,
24582,3988,art,
24582,4362,art,
24582,5509,art,
24582,8902,staff,Original work
24582,11273,music,
24582,20176,director,
24582,23306,music,
24586,1058,chardesign,
24586,1058,art,
24586,1078,staff,Movie production
24586,5605,staff,Sales & public relations assistance
24586,7258,staff,Audio production
24586,8458,staff,Planning
24586,16358,staff,Graphics
24586,18983,songs,"OP ""Happy☆GO"""
24586,18983,staff,OP lyrics
24586,19123,scenario,
24587,14647,music,
24587,15324,music,
24587,18387,music,
24588,13151,music,BGM
24588,15324,music,BGM
24588,15794,art,
24588,15795,art,
24588,15796,art,
24588,15797,art,Including 3D Backgrounds
24589,7257,art,Background
24589,21368,art,Original Character Sprites
24590,17150,scenario,
24590,17150,chardesign,
24590,17150,art,
24590,22713,songs,"ED ""Nagareboshi"""
24590,23202,music,"ED ""Nagareboshi"""
24591,3574,scenario,
24591,3781,art,
24592,8915,chardesign,
24592,8915,art,
24592,11123,scenario,
24594,21764,scenario,
24594,21764,art,
24605,7534,art,Backgrounds
24605,13678,music,BGM
24605,21776,art,Character sprites
24609,20438,staff,"GUI design, Photoshop"
24609,21800,director,"Writer, Director"
24609,21801,art,"Artist, Programmer, Editor"
24610,21780,director,
24612,12301,music,BGM
24612,14646,music,SE
24612,15324,music,BGM
24612,20812,art,Background
24613,14646,music,SE
24613,14647,music,SE
24614,14646,music,SE
24614,14647,music,SE
24616,11900,art,"GUI, Logo"
24616,20386,scenario,Head Writer
24616,20386,director,
24616,20387,art,"Sprite Artist, CGs"
24616,21398,art,"Chibis, Icons"
24616,21790,music,
24616,21791,art,"Backgrounds, CGs"
24616,21792,art,Sprite Artist
24616,21794,scenario,
24616,21795,staff,Programmer
24618,2491,staff,Special thanks
24618,2819,scenario,
24618,4301,staff,Background
24618,4316,art,
24618,4425,staff,Special thanks
24618,4471,staff,Main theme lyric
24618,5733,music,Main theme
24618,5852,staff,Background
24618,5970,staff,System management
24618,15061,director,
24618,15062,staff,Special thanks
24618,17166,art,SD
24618,17166,staff,Special thanks
24618,20907,music,BGM
24618,21521,music,BGM
24618,23279,songs,"Main theme ""Kitto Yuujou"""
24618,23488,staff,Background
24618,23972,staff,Background
24618,23982,staff,Background
24618,23983,staff,Background
24618,23984,staff,Background
24619,687,staff,Main theme lyrics
24619,1277,scenario,
24619,2491,staff,Special thanks
24619,4425,staff,Special thanks
24619,5970,staff,System management
24619,7334,art,
24619,7334,staff,Graphic supervision
24619,9568,music,Main theme
24619,11250,songs,"Main theme ""5-senchi"""
24619,15061,director,
24619,15062,staff,"Planning, Special thanks"
24619,17166,staff,Special thanks
24619,18289,staff,System script
24619,20907,music,
24619,21521,music,
24619,23488,art,Background
24619,23972,art,Background
24620,1277,scenario,
24620,2379,music,Theme song composition
24620,2380,songs,"Theme song ""Kimi to Ai o Shiru"""
24620,2380,staff,Theme song lyrics
24620,2491,director,
24620,8183,music,
24620,9568,music,Theme song arrangemant
24620,15062,director,
24620,21802,art,
24620,23972,art,Background
24621,13148,scenario,
24624,12745,art,Background Art
24624,13229,art,Misc Asset Art
24624,13687,art,GUI Graphics
24624,14273,staff,Text Messaging Programming
24624,16862,art,Mobile Minigame Assets
24624,19721,art,Video opening/trailer
24624,20550,art,Splash Screen Art
24624,21081,art,Background Art
24624,22936,director,Creator/Programmer
24625,5590,songs,"ED ""MEMORIES"""
24625,17355,chardesign,
24625,21811,scenario,
24625,21812,songs,"OP ""Piece in Love"""
24625,21813,songs,"11th ep. insert song ""DyNAmite"""
24625,21814,songs,"4th ep. insert song ""Moon Drop"""
24625,21815,scenario,Scenario draft
24626,1651,songs,"OP ""Motto Amai Koi Kokoro"" & ED ""Snow Canvas"""
24626,1906,scenario,
24626,5240,director,
24626,5240,art,
24626,5240,staff,Coloring director
24626,5241,scenario,
24626,7565,art,
24626,7565,staff,Coloring
24626,9334,staff,Audio production
24626,11168,staff,Web & UI design
24626,11907,songs,"OP ""Motto Amai Koi Kokoro"" & ED ""Snow Canvas"""
24626,17926,art,Backgrounds
24627,15324,music,SE
24632,20380,scenario,
24632,20380,staff,Programming
24632,21824,chardesign,
24632,21824,art,
24633,20381,art,Characters
24633,21826,scenario,
24633,21826,staff,Programming
24633,21827,art,Characters
24633,21828,art,Backgrounds
24633,22022,music,
24634,21830,scenario,
24634,21830,chardesign,
24634,21830,art,
24636,4448,director,
24636,4845,chardesign,
24636,4845,art,
24636,12507,scenario,
24636,12510,music,
24636,13724,music,
24641,7257,art,Background
24641,14196,art,Background
24642,7257,art,Background
24642,12301,music,BGM
24642,18389,music,SE
24645,3269,scenario,
24645,3269,staff,Original work
24645,23892,art,
24646,4169,chardesign,
24647,1598,scenario,
24647,2542,director,
24647,21884,art,
24647,21885,music,BGM
24648,3891,chardesign,
24648,3891,art,
24648,4188,director,
24648,4188,staff,"Planning, draft"
24648,4429,scenario,
24648,9305,chardesign,
24648,9305,art,
24648,11273,music,
24649,13687,staff,GUI Artist
24649,13778,music,
24649,21107,chardesign,
24649,21107,art,
24649,21891,scenario,
24649,21891,director,
24649,21891,staff,Programmer
24649,21893,scenario,
24649,21893,director,
24650,1078,staff,OP movie
24650,2800,art,
24650,3574,scenario,
24650,4159,music,BGM
24650,4656,scenario,
24650,5796,art,"SD, side characters"
24650,5849,art,Side characters
24650,6164,scenario,
24650,6948,art,
24650,7757,art,
24650,8631,scenario,
24650,11597,art,
24650,12636,music,"OP composition, lyrics"
24650,22929,songs,"OP ""Sakura Iro, Mau Koro ni"", ED ""Kimi to Sugoshita Kisetsu"""
24650,22930,music,"OP arragement, ED composition & arrangement"
24652,21471,director,
24652,21471,art,
24660,1783,music,
24660,3847,songs,Op Bliss
24660,5585,staff,Op movie
24660,8477,chardesign,
24660,8477,art,
24660,17141,scenario,
24664,12069,music,Soundtrack
24664,12070,music,Additional soundtrack
24664,19319,scenario,Writer
24664,22861,director,"Lead developer, Artist, Programmer, Designer"
24665,8095,scenario,
24665,11901,art,Backgrounds
24665,13229,staff,GUI
24665,23278,staff,German translation
24665,23930,chardesign,
24665,23930,art,CGs
24665,23931,music,
24666,8095,scenario,
24666,12069,music,
24666,17391,staff,Programming
24666,19229,chardesign,
24666,23932,staff,GUI
24666,23933,art,CGs
24666,23934,art,Backgrounds
24667,21905,scenario,
24667,21905,director,
24667,21905,staff,GUI
24667,23341,art,CG
24670,5464,scenario,
24670,6048,staff,"Planning, Music, Scenario"
24670,12465,art,CG
24671,12301,music,BGM
24671,14196,art,Background
24671,14648,music,SE
24671,15324,music,SE
24671,21368,art,Background
24672,6048,director,
24672,9454,staff,"Planning, Scenario, Background"
24672,11265,art,CG
24673,5682,art,Background
24673,6048,scenario,
24673,9454,scenario,
24673,9454,art,Background & CG
24673,11265,art,CG
24673,12465,art,CG
24673,14658,music,
24674,1582,chardesign,
24674,1582,art,
24674,2837,scenario,
24674,3809,music,BGM
24674,14593,music,Theme song
24674,21626,songs,"Theme song ""pain"""
24675,1598,scenario,
24675,3809,music,BGM
24675,6883,chardesign,
24675,6883,art,
24675,18866,songs,"Theme song ""break the seal"""
24675,18868,music,Theme song arrangement
24675,21945,staff,Theme song lyrics
24678,7159,music,OP
24678,7257,art,Backgrounds
24678,9289,art,
24678,10084,songs,"OP ""Misaki Honoka no kneg ~Kore Nante Eroge?~"
24678,11168,staff,Logo design
24678,13004,music,BGM
24678,16085,staff,OP lyrics
24680,6868,art,Background
24680,7257,art,Background
24680,14196,art,Background
24681,14645,music,SE
24682,14648,music,
24682,18228,music,
24683,1783,music,BGM
24684,1607,director,
24684,2542,chardesign,
24684,2542,art,
24684,2764,chardesign,
24684,2764,art,
24684,3490,scenario,
24684,15298,chardesign,
24684,15298,art,
24684,15451,music,
24684,15452,music,
24689,64,songs,"OP ""study§steady day!"""
24689,363,songs,"Nanoka ED ""Itsumademo Koi Shite"""
24689,690,songs,"OP ""study§steady day!"""
24689,1523,music,Sound production
24689,2110,art,"Yuu, Mai"
